Country or Area,Element,Year,Unit,Value,Value Footnotes
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),2000.0,Index,65.61,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1999.0,Index,47.04,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1998.0,Index,62.84,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1997.0,Index,63.8,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1996.0,Index,62.35,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1995.0,Index,63.35,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1994.0,Index,65.01,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1993.0,Index,69.91,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1992.0,Index,59.82,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1991.0,Index,56.34,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1990.0,Index,57.11,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1989.0,Index,51.07,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1988.0,Index,45.68,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1987.0,Index,48.32,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1986.0,Index,47.9,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1985.0,Index,45.52,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1984.0,Index,54.83,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1983.0,Index,46.13,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1982.0,Index,46.22,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1981.0,Index,55.76,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1980.0,Index,54.8,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1979.0,Index,53.11,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1978.0,Index,48.41,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1977.0,Index,55.82,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1976.0,Index,42.75,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1975.0,Index,42.91,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1974.0,Index,40.12,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1973.0,Index,33.72,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1972.0,Index,32.57,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1971.0,Index,28.82,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1970.0,Index,29.62,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1969.0,Index,26.25,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1968.0,Index,23.81,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1967.0,Index,21.15,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1966.0,Index,19.5,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1965.0,Index,16.93,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1964.0,Index,21.51,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1963.0,Index,19.61,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1962.0,Index,11.8,
South-eastern Asia,Gross Production Index Number (2014-2016 = 100),1961.0,Index,13.03,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2021.0,Index,113.51,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2020.0,Index,113.96,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2019.0,Index,115.23,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2018.0,Index,125.61,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2017.0,Index,96.58,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2016.0,Index,98.68,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2015.0,Index,102.42,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2014.0,Index,98.9,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2013.0,Index,87.47,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2012.0,Index,79.94,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2011.0,Index,65.39,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2010.0,Index,54.33,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2009.0,Index,55.92,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2008.0,Index,106.54,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2007.0,Index,81.17,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2006.0,Index,75.85,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2005.0,Index,57.01,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2004.0,Index,54.92,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2003.0,Index,80.24,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2002.0,Index,96.09,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2001.0,Index,87.48,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),2000.0,Index,79.5,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1999.0,Index,57.86,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1998.0,Index,78.52,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1997.0,Index,81.05,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1996.0,Index,80.58,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1995.0,Index,83.31,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1994.0,Index,87.03,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1993.0,Index,95.31,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1992.0,Index,83.13,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1991.0,Index,79.82,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1990.0,Index,82.49,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1989.0,Index,75.25,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1988.0,Index,68.67,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1987.0,Index,74.14,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1986.0,Index,75.05,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1985.0,Index,72.87,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1984.0,Index,89.72,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1983.0,Index,77.24,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1982.0,Index,79.18,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1981.0,Index,97.78,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1980.0,Index,98.36,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1979.0,Index,97.56,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1978.0,Index,91.0,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1977.0,Index,107.42,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1976.0,Index,84.18,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1975.0,Index,86.41,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1974.0,Index,82.66,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1973.0,Index,71.15,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1972.0,Index,70.42,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1971.0,Index,63.88,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1970.0,Index,67.32,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1969.0,Index,61.17,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1968.0,Index,56.93,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1967.0,Index,51.88,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1966.0,Index,49.08,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1965.0,Index,43.66,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1964.0,Index,56.94,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1963.0,Index,53.37,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1962.0,Index,32.99,
South-eastern Asia,Gross per capita Production Index Number (2014-2016 = 100),1961.0,Index,37.45,
South-eastern Asia,Area harvested,2021.0,ha,254385.0,
South-eastern Asia,Area harvested,2020.0,ha,254069.0,
South-eastern Asia,Area harvested,2019.0,ha,249932.0,
South-eastern Asia,Area harvested,2018.0,ha,237904.0,
South-eastern Asia,Area harvested,2017.0,ha,205536.0,
South-eastern Asia,Area harvested,2016.0,ha,186890.0,
South-eastern Asia,Area harvested,2015.0,ha,172438.0,
South-eastern Asia,Area harvested,2014.0,ha,166095.0,
South-eastern Asia,Area harvested,2013.0,ha,148178.0,
South-eastern Asia,Area harvested,2012.0,ha,141836.0,
South-eastern Asia,Area harvested,2011.0,ha,129658.0,
South-eastern Asia,Area harvested,2010.0,ha,125282.0,
South-eastern Asia,Area harvested,2009.0,ha,106701.0,
South-eastern Asia,Area harvested,2008.0,ha,93978.0,
South-eastern Asia,Area harvested,2007.0,ha,82342.0,
South-eastern Asia,Area harvested,2006.0,ha,80441.0,
South-eastern Asia,Area harvested,2005.0,ha,42555.0,
South-eastern Asia,Area harvested,2004.0,ha,40583.0,
South-eastern Asia,Area harvested,2003.0,ha,58286.0,
South-eastern Asia,Area harvested,2002.0,ha,65164.0,
South-eastern Asia,Area harvested,2001.0,ha,54966.0,
South-eastern Asia,Area harvested,2000.0,ha,47562.0,
South-eastern Asia,Area harvested,1999.0,ha,40232.0,
South-eastern Asia,Area harvested,1998.0,ha,51190.0,
South-eastern Asia,Area harvested,1997.0,ha,50045.0,
South-eastern Asia,Area harvested,1996.0,ha,49856.0,
South-eastern Asia,Area harvested,1995.0,ha,48894.0,
South-eastern Asia,Area harvested,1994.0,ha,48450.0,
South-eastern Asia,Area harvested,1993.0,ha,46979.0,
South-eastern Asia,Area harvested,1992.0,ha,46119.0,
South-eastern Asia,Area harvested,1991.0,ha,47178.0,
South-eastern Asia,Area harvested,1990.0,ha,46380.0,
South-eastern Asia,Area harvested,1989.0,ha,41200.0,
South-eastern Asia,Area harvested,1988.0,ha,40000.0,
South-eastern Asia,Area harvested,1987.0,ha,39109.0,
South-eastern Asia,Area harvested,1986.0,ha,40252.0,
South-eastern Asia,Area harvested,1985.0,ha,35800.0,
South-eastern Asia,Area harvested,1984.0,ha,36200.0,
South-eastern Asia,Area harvested,1983.0,ha,35280.0,
South-eastern Asia,Area harvested,1982.0,ha,35030.0,
South-eastern Asia,Area harvested,1981.0,ha,33086.0,
South-eastern Asia,Area harvested,1980.0,ha,33066.0,
South-eastern Asia,Area harvested,1979.0,ha,32359.0,
South-eastern Asia,Area harvested,1978.0,ha,30182.0,
South-eastern Asia,Area harvested,1977.0,ha,30871.0,
South-eastern Asia,Area harvested,1976.0,ha,28500.0,
South-eastern Asia,Area harvested,1975.0,ha,31200.0,
South-eastern Asia,Area harvested,1974.0,ha,29867.0,
South-eastern Asia,Area harvested,1973.0,ha,21447.0,
South-eastern Asia,Area harvested,1972.0,ha,23050.0,
South-eastern Asia,Area harvested,1971.0,ha,22150.0,
South-eastern Asia,Area harvested,1970.0,ha,21550.0,
South-eastern Asia,Area harvested,1969.0,ha,20000.0,
South-eastern Asia,Area harvested,1968.0,ha,17000.0,
South-eastern Asia,Area harvested,1967.0,ha,15000.0,
South-eastern Asia,Area harvested,1966.0,ha,14000.0,
South-eastern Asia,Area harvested,1965.0,ha,10700.0,
South-eastern Asia,Area harvested,1964.0,ha,12700.0,
South-eastern Asia,Area harvested,1963.0,ha,13700.0,
South-eastern Asia,Area harvested,1962.0,ha,12500.0,
South-eastern Asia,Area harvested,1961.0,ha,11300.0,
South-eastern Asia,Yield,2021.0,100 g/ha,1727.0,
South-eastern Asia,Yield,2020.0,100 g/ha,1721.0,
South-eastern Asia,Yield,2019.0,100 g/ha,1753.0,
South-eastern Asia,Yield,2018.0,100 g/ha,1988.0,
South-eastern Asia,Yield,2017.0,100 g/ha,1751.0,
South-eastern Asia,Yield,2016.0,100 g/ha,1946.0,
South-eastern Asia,Yield,2015.0,100 g/ha,2165.0,
South-eastern Asia,Yield,2014.0,100 g/ha,2146.0,
South-eastern Asia,Yield,2013.0,100 g/ha,2103.0,
South-eastern Asia,Yield,2012.0,100 g/ha,1984.0,
South-eastern Asia,Yield,2011.0,100 g/ha,1754.0,
South-eastern Asia,Yield,2010.0,100 g/ha,1489.0,
South-eastern Asia,Yield,2009.0,100 g/ha,1777.0,
South-eastern Asia,Yield,2008.0,100 g/ha,3797.0,
South-eastern Asia,Yield,2007.0,100 g/ha,3259.0,
South-eastern Asia,Yield,2006.0,100 g/ha,3077.0,
South-eastern Asia,Yield,2005.0,100 g/ha,4315.0,
South-eastern Asia,Yield,2004.0,100 g/ha,4302.0,
South-eastern Asia,Yield,2003.0,100 g/ha,4319.0,
South-eastern Asia,Yield,2002.0,100 g/ha,4564.0,
South-eastern Asia,Yield,2001.0,100 g/ha,4857.0,
South-eastern Asia,Yield,2000.0,100 g/ha,5029.0,
South-eastern Asia,Yield,1999.0,100 g/ha,4263.0,
South-eastern Asia,Yield,1998.0,100 g/ha,4475.0,
South-eastern Asia,Yield,1997.0,100 g/ha,4647.0,
South-eastern Asia,Yield,1996.0,100 g/ha,4559.0,
South-eastern Asia,Yield,1995.0,100 g/ha,4723.0,
South-eastern Asia,Yield,1994.0,100 g/ha,4892.0,
South-eastern Asia,Yield,1993.0,100 g/ha,5425.0,
South-eastern Asia,Yield,1992.0,100 g/ha,4729.0,
South-eastern Asia,Yield,1991.0,100 g/ha,4354.0,
South-eastern Asia,Yield,1990.0,100 g/ha,4489.0,
South-eastern Asia,Yield,1989.0,100 g/ha,4519.0,
South-eastern Asia,Yield,1988.0,100 g/ha,4163.0,
South-eastern Asia,Yield,1987.0,100 g/ha,4504.0,
South-eastern Asia,Yield,1986.0,100 g/ha,4338.0,
South-eastern Asia,Yield,1985.0,100 g/ha,4635.0,
